Title,URL,Volume Issue,Vol Issue Year
Towards holistic Entity Linking: Survey and directions,https://www.sciencedirect.com/science/article/pii/S0306437920300958,Volume 95,January 2021
A knowledge-intensive adaptive business process management framework,https://www.sciencedirect.com/science/article/pii/S030643792030106X,Volume 95,January 2021
Detection of batch activities from event logs,https://www.sciencedirect.com/science/article/pii/S0306437920301071,Volume 95,January 2021
Cause vs. effect in context-sensitive prediction of business process instances,https://www.sciencedirect.com/science/article/pii/S0306437920301046,Volume 95,January 2021
Introduction to Special Issue of the 11th International Conference on Similarity Search and Applications (SISAP 2018),https://www.sciencedirect.com/science/article/pii/S030643792030020X,Volume 95,January 2021
A survey on graph-based methods for similarity searches in metric spaces,https://www.sciencedirect.com/science/article/pii/S0306437920300181,Volume 95,January 2021
Bitpart: Exact metric search in high(er) dimensions,https://www.sciencedirect.com/science/article/pii/S0306437920300041,Volume 95,January 2021
A comprehensive analysis of delayed insertions in metric access methods,https://www.sciencedirect.com/science/article/pii/S030643792030003X,Volume 95,January 2021
Re-ranking via local embeddings: A use case with permutation-based indexing and the nSimplex projection,https://www.sciencedirect.com/science/article/pii/S030643792030017X,Volume 95,January 2021
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437920300995,Volume 94,December 2020
A review of topic modeling methods,https://www.sciencedirect.com/science/article/pii/S0306437920300703,Volume 94,December 2020
Relevance- and interface-driven clustering for visual information retrieval,https://www.sciencedirect.com/science/article/pii/S0306437920300752,Volume 94,December 2020
Providing accurate answers to OLAP queries based on standardized moments of data cubes,https://www.sciencedirect.com/science/article/pii/S0306437920300739,Volume 94,December 2020
Decentralized data access control over consortium blockchains,https://www.sciencedirect.com/science/article/pii/S0306437920300740,Volume 94,December 2020
DimensionSlice: A main-memory data layout for fast scans of multidimensional data,https://www.sciencedirect.com/science/article/pii/S0306437920300843,Volume 94,December 2020
Privacy-aware data cleaning-as-a-service,https://www.sciencedirect.com/science/article/pii/S0306437920300879,Volume 94,December 2020
Exploiting semantic relationships for unsupervised expansion of sentiment lexicons,https://www.sciencedirect.com/science/article/pii/S0306437920300867,Volume 94,December 2020
Knowledge-guided unsupervised rhetorical parsing for text summarization,https://www.sciencedirect.com/science/article/pii/S0306437920300909,Volume 94,December 2020
Scalable alignment of process models and event logs: An approach based on automata and S-components,https://www.sciencedirect.com/science/article/pii/S0306437920300545,Volume 94,December 2020
XChange: A semantic diff approach for XML documents,https://www.sciencedirect.com/science/article/pii/S0306437920300880,Volume 94,December 2020
Editorial Board,https://www.sciencedirect.com/science/article/pii/S030643792030079X,Volume 93,November 2020
SchemaDecrypt++: Parallel on-line Versioned Schema Inference for Large Semantic Web Data sources,https://www.sciencedirect.com/science/article/pii/S030643792030051X,Volume 93,November 2020
DMAKit: A user-friendly web platform for bringing state-of-the-art data analysis techniques to non-specific users,https://www.sciencedirect.com/science/article/pii/S0306437920300533,Volume 93,November 2020
Eras: Improving the quality control in the annotation process for Natural Language Processing tasks,https://www.sciencedirect.com/science/article/pii/S0306437920300521,Volume 93,November 2020
Sports analytics — Evaluation of basketball players and team performance,https://www.sciencedirect.com/science/article/pii/S0306437920300557,Volume 93,November 2020
Three-dimensional Entity Resolution with JedAI,https://www.sciencedirect.com/science/article/pii/S0306437920300570,Volume 93,November 2020
Continuous outlier mining of streaming data in flink,https://www.sciencedirect.com/science/article/pii/S0306437920300594,Volume 93,November 2020
Comprehending 3D and 4D ontology-driven conceptual models: An empirical study,https://www.sciencedirect.com/science/article/pii/S0306437920300582,Volume 93,November 2020
"Scenario-based process querying for compliance, reuse, and standardization",https://www.sciencedirect.com/science/article/pii/S0306437920300569,Volume 93,November 2020
Corrigendum to “Discovering and learning sensational episodes of news events” [Inf. Syst. 78 (2018) 68–80],https://www.sciencedirect.com/science/article/pii/S0306437919300365,Volume 93,November 2020
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437920300636,Volume 92,September 2020
An Alternative View on Data Processing Pipelines from the DOLAP 2019 Perspective,https://www.sciencedirect.com/science/article/pii/S0306437919305411,Volume 92,September 2020
Feedback driven improvement of data preparation pipelines,https://www.sciencedirect.com/science/article/pii/S0306437919305320,Volume 92,September 2020
Two-stage optimization for machine learning workflow,https://www.sciencedirect.com/science/article/pii/S0306437919305356,Volume 92,September 2020
Detecting coherent explorations in SQL workloads,https://www.sciencedirect.com/science/article/pii/S0306437919305319,Volume 92,September 2020
A-BI+: A framework for Augmented Business Intelligence,https://www.sciencedirect.com/science/article/pii/S0306437920300314,Volume 92,September 2020
Recommender systems for smart cities,https://www.sciencedirect.com/science/article/pii/S0306437920300478,Volume 92,September 2020
Community-diversified influence maximization in social networks,https://www.sciencedirect.com/science/article/pii/S0306437920300326,Volume 92,September 2020
"Winter is here! A decade of cache-based side-channel attacks, detection & mitigation for RSA",https://www.sciencedirect.com/science/article/pii/S0306437920300338,Volume 92,September 2020
Efficient processing of reverse nearest neighborhood queries in spatial databases,https://www.sciencedirect.com/science/article/pii/S0306437920300363,Volume 92,September 2020
A fully spatial personalized differentially private mechanism to provide non-uniform privacy guarantees for spatial databases,https://www.sciencedirect.com/science/article/pii/S030643792030034X,Volume 92,September 2020
Evaluation of factors contributing to the failure of information systems in public universities: The case of Iran,https://www.sciencedirect.com/science/article/pii/S0306437920300387,Volume 92,September 2020
Automatic latent street type discovery from web open data,https://www.sciencedirect.com/science/article/pii/S0306437920300399,Volume 92,September 2020
Explaining data with descriptions,https://www.sciencedirect.com/science/article/pii/S0306437920300508,Volume 92,September 2020
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437920300430,Volume 91,July 2020
Compatible byte-addressable direct I/O for peripheral memory devices in Linux,https://www.sciencedirect.com/science/article/pii/S030643791930540X,Volume 91,July 2020
Improving malicious URLs detection via feature engineering: Linear and nonlinear space transformation methods,https://www.sciencedirect.com/science/article/pii/S0306437920300053,Volume 91,July 2020
A novel graph-based clustering method using noise cutting,https://www.sciencedirect.com/science/article/pii/S0306437920300156,Volume 91,July 2020
Understanding Service-Oriented Architecture (SOA): A systematic literature review and directions for further investigation,https://www.sciencedirect.com/science/article/pii/S0306437920300028,Volume 91,July 2020
Clustering biomedical and gene expression datasets with kernel density and unique neighborhood set based vein detection,https://www.sciencedirect.com/science/article/pii/S0306437920300016,Volume 91,July 2020
Discovering and merging related analytic datasets,https://www.sciencedirect.com/science/article/pii/S0306437920300065,Volume 91,July 2020
On the declarative paradigm in hybrid business process representations: A conceptual framework and a systematic literature study,https://www.sciencedirect.com/science/article/pii/S0306437920300168,Volume 91,July 2020
A-Cure: An accurate information reconstruction from inaccurate data sources,https://www.sciencedirect.com/science/article/pii/S0306437920300193,Volume 91,July 2020
An efficient algorithm for approximated self-similarity joins in metric spaces,https://www.sciencedirect.com/science/article/pii/S0306437920300211,Volume 91,July 2020
