URL,Journal_Title,Standardized_Title,month_year,Abstract,Keywords,Author_Name,Standardized_Author,Author_University,Standardized_University,Author_State,Author_Country
https://www.sciencedirect.com/science/article/pii/S0306437914000957,Information Systems,"The generic model query language GMQL – Conceptual specification, implementation, and runtime evaluation",,,[],Hanns-Alexander Dietrich,Hanns-Alexander Dietrich,University of Münster – ERCIS,University of Münster – ERCIS,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437914001240,Information Systems,Top-k-size keyword search on tree structured data,,,[],Aggeliki Dimitriou,Aggeliki Dimitriou,School of Electrical and Computer Engineering National Technical University of Athens,School of Electrical and Computer Engineering National Technical University of Athens,,Greece
https://www.sciencedirect.com/science/article/pii/S0306437914001240,Information Systems,Top-k-size keyword search on tree structured data,,,[],Dimitri Theodoratos,Dimitri Theodoratos,Department of Computer Science New Jersey Institute of Technology,Department of Computer Science New Jersey Institute of Technology,,United States
https://www.sciencedirect.com/science/article/pii/S0306437914001240,Information Systems,Top-k-size keyword search on tree structured data,,,[],Timos Sellis,Timos Sellis,School of Computer Science and Information Technology,School of Information Technology and Computer Science,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437914000283,Information Systems,Editorial Special issue: Selected papers of BPM 2012,,,[],Alistair Barros,Alistair Barros,Queensland University of Technology,Queensland University of Technology,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437914000283,Information Systems,Editorial Special issue: Selected papers of BPM 2012,,,[],Avigdor Gal,Avigdor Gal,Technion – Israel Institute of Technology,Technion – Israel Institute of Technology,,Israel
https://www.sciencedirect.com/science/article/pii/S0306437914000283,Information Systems,Editorial Special issue: Selected papers of BPM 2012,,,[],Ekkart Kindler,Ekkart Kindler,Technical University of Denmark,Technical University of Denmark,,Denmark
https://www.sciencedirect.com/science/article/pii/S0306437913001695,Information Systems,The relationship between workflow graphs and free-choice workflow nets,,,[],Cédric Favre,Cédric Favre,,,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437913001695,Information Systems,The relationship between workflow graphs and free-choice workflow nets,,,[],Dirk Fahland,Dirk Fahland,Eindhoven University of Technology,Eindhoven University of Technology,,The Netherlands
https://www.sciencedirect.com/science/article/pii/S0306437913001695,Information Systems,The relationship between workflow graphs and free-choice workflow nets,,,[],Hagen Völzer,Hagen Völzer,,,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437913001725,Information Systems,Model repair — aligning process models to reality,,,[],Dirk Fahland,Dirk Fahland,Eindhoven University of Technology,Eindhoven University of Technology,,The Netherlands
https://www.sciencedirect.com/science/article/pii/S0306437913001725,Information Systems,Model repair — aligning process models to reality,,,[],Wil M.P. van der Aalst,Wil M.P. Van Der Aalst,Eindhoven University of Technology,Eindhoven University of Technology,,The Netherlands
https://www.sciencedirect.com/science/article/pii/S0306437913001713,Information Systems,"Information leak detection in business process models: Theory, application, and tool support☆",,,[],Rafael Accorsi,Rafael Accorsi,University of Freiburg,University of Freiburg,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437913001713,Information Systems,"Information leak detection in business process models: Theory, application, and tool support☆",,,[],Andreas Lehmann,Andreas Lehmann,,,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437913001713,Information Systems,"Information leak detection in business process models: Theory, application, and tool support☆",,,[],Niels Lohmann,Niels Lohmann,,,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437913001701,Information Systems,An alignment-based framework to check the conformance of declarative process models and to preprocess event-log data,,,[],Massimiliano de Leoni,Massimiliano De Leoni,Eindhoven University of Technology,Eindhoven University of Technology,,The Netherlands
https://www.sciencedirect.com/science/article/pii/S0306437913001701,Information Systems,An alignment-based framework to check the conformance of declarative process models and to preprocess event-log data,,,[],Fabrizio M. Maggi,Fabrizio M. Maggi,Institute of Computer Science,Institute of Computer Science,,Estonia
https://www.sciencedirect.com/science/article/pii/S0306437913001701,Information Systems,An alignment-based framework to check the conformance of declarative process models and to preprocess event-log data,,,[],Wil M.P. van der Aalst,Wil M.P. Van Der Aalst,Eindhoven University of Technology,Eindhoven University of Technology,,The Netherlands
https://www.sciencedirect.com/science/article/pii/S0306437913001683,Information Systems,An impact-oriented maturity model for IT-based case management,,,[],Jana Koehler,Jana Koehler,Lucerne University of Applied Sciences and Arts,Lucerne University of Applied Sciences and Arts,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437913001683,Information Systems,An impact-oriented maturity model for IT-based case management,,,[],Roland Woodtly,Roland Woodtly,Lucerne University of Applied Sciences and Arts,Lucerne University of Applied Sciences and Arts,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437913001683,Information Systems,An impact-oriented maturity model for IT-based case management,,,[],Joerg Hofstetter,Joerg Hofstetter,Lucerne University of Applied Sciences and Arts,Lucerne University of Applied Sciences and Arts,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437914000982,Information Systems,IFC EDBD/Aims and Scope,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437913001695,Information Systems,The relationship between workflow graphs and free-choice workflow nets,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437914000751,Information Systems,Viral marketing for dedicated customers,,,[],Cheng Long,Cheng Long,The Hong Kong University of Science and Technology,The Hong Kong University of Science and Technology,,Hong Kong
https://www.sciencedirect.com/science/article/pii/S0306437914000891,Information Systems,A framework for data quality aware query systems,,,[],Naiem K. Yeganeh,Naiem K. Yeganeh,University of Queensland,University of Queensland,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437914000891,Information Systems,A framework for data quality aware query systems,,,[],Shazia Sadiq,Shazia Sadiq,University of Queensland,University of Queensland,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437914000891,Information Systems,A framework for data quality aware query systems,,,[],Mohamed A. Sharaf,Mohamed A. Sharaf,University of Queensland,University of Queensland,,Australia
https://www.sciencedirect.com/science/article/pii/S030643791400074X,Information Systems,Identification of ontologies to support information systems development,,,[],Ghassan Beydoun,Ghassan Beydoun,School of Information Systems and Technology,School of Information Systems and Technology,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437914000908,Information Systems,What stakeholders will or will not say: A theoretical and empirical study of topic importance in Requirements Engineering elicitation interviews☆,,,[],Corentin Burnay,Corentin Burnay,,,,Brussels
https://www.sciencedirect.com/science/article/pii/S0306437914000908,Information Systems,What stakeholders will or will not say: A theoretical and empirical study of topic importance in Requirements Engineering elicitation interviews☆,,,[],Ivan J. Jureta,Ivan J. Jureta,,,,Brussels
https://www.sciencedirect.com/science/article/pii/S0306437914000908,Information Systems,What stakeholders will or will not say: A theoretical and empirical study of topic importance in Requirements Engineering elicitation interviews☆,,,[],Stéphane Faulkner,Stéphane Faulkner,University of Namur,University of Namur,,Belgium
https://www.sciencedirect.com/science/article/pii/S0306437914000702,Information Systems,Editorial,,,[],Barbara Weber,Barbara Weber,University of Innsbruck,University of Innsbruck,,Austria
https://www.sciencedirect.com/science/article/pii/S0306437914000702,Information Systems,Editorial,,,[],Florian Daniel,Florian Daniel,University of Trento,University of Trento,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437914000702,Information Systems,Editorial,,,[],Jianmin Wang,Jianmin Wang,Tsinghua University,Tsinghua University,,China
https://www.sciencedirect.com/science/article/pii/S0306437914000738,Information Systems,Controlled automated discovery of collections of business process models,,,[],Luciano García-Bañuelos,Luciano García-Bañuelos,University of Tartu,University of Tartu,,Estonia
https://www.sciencedirect.com/science/article/pii/S0306437914000738,Information Systems,Controlled automated discovery of collections of business process models,,,[],Marlon Dumas,Marlon Dumas,University of Tartu,University of Tartu,,Estonia
https://www.sciencedirect.com/science/article/pii/S0306437914000738,Information Systems,Controlled automated discovery of collections of business process models,,,[],Marcello La Rosa,Marcello La Rosa,Queensland University of Technology,Queensland University of Technology,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437914000738,Information Systems,Controlled automated discovery of collections of business process models,,,[],Jochen De Weerdt,Jochen De Weerdt,,,,Belgium
https://www.sciencedirect.com/science/article/pii/S0306437914000738,Information Systems,Controlled automated discovery of collections of business process models,,,[],Chathura C. Ekanayake,Chathura C. Ekanayake,Queensland University of Technology,Queensland University of Technology,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437914000696,Information Systems,Single-Entry Single-Exit decomposed conformance checking,,,[],Jorge Munoz-Gama,Jorge Munoz-Gama,,,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437914000696,Information Systems,Single-Entry Single-Exit decomposed conformance checking,,,[],Josep Carmona,Josep Carmona,,,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437914000696,Information Systems,Single-Entry Single-Exit decomposed conformance checking,,,[],Wil M.P. van der Aalst,Wil M.P. Van Der Aalst,Eindhoven University of Technology,Eindhoven University of Technology,,The Netherlands
https://www.sciencedirect.com/science/article/pii/S0306437914000714,Information Systems,Bridging abstraction layers in process mining,,,[],Thomas Baier,Thomas Baier,Hasso Plattner Institute at the University of Potsdam,Hasso Plattner Institute at the University of Potsdam,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437914000714,Information Systems,Bridging abstraction layers in process mining,,,[],Jan Mendling,Jan Mendling,,,,Austria
https://www.sciencedirect.com/science/article/pii/S0306437914000714,Information Systems,Bridging abstraction layers in process mining,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S030643791400057X,Information Systems,Modeling and execution of event stream processing in business processes,,,[],Stefan Appel,Stefan Appel,,,,Germany
https://www.sciencedirect.com/science/article/pii/S030643791400057X,Information Systems,Modeling and execution of event stream processing in business processes,,,[],Pascal Kleber,Pascal Kleber,,,,Germany
https://www.sciencedirect.com/science/article/pii/S030643791400057X,Information Systems,Modeling and execution of event stream processing in business processes,,,[],Sebastian Frischbier,Sebastian Frischbier,,,,Germany
https://www.sciencedirect.com/science/article/pii/S030643791400057X,Information Systems,Modeling and execution of event stream processing in business processes,,,[],Tobias Freudenreich,Tobias Freudenreich,,,,Germany
https://www.sciencedirect.com/science/article/pii/S030643791400057X,Information Systems,Modeling and execution of event stream processing in business processes,,,[],Alejandro Buchmann,Alejandro Buchmann,,,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437914000726,Information Systems,Splitting GSM schemas: A framework for outsourcing of declarative artifact systems,,,[],Rik Eshuis,Rik Eshuis,Eindhoven University of Technology,Eindhoven University of Technology,,Netherlands
https://www.sciencedirect.com/science/article/pii/S0306437914000726,Information Systems,Splitting GSM schemas: A framework for outsourcing of declarative artifact systems,,,[],Richard Hull,Richard Hull,,,,United States
https://www.sciencedirect.com/science/article/pii/S0306437914000726,Information Systems,Splitting GSM schemas: A framework for outsourcing of declarative artifact systems,,,[],Yutian Sun,Yutian Sun,,,,United States
https://www.sciencedirect.com/science/article/pii/S0306437914000726,Information Systems,Splitting GSM schemas: A framework for outsourcing of declarative artifact systems,,,[],Roman Vaculín,Roman Vaculín,,,,United States
https://www.sciencedirect.com/science/article/pii/S0306437914000787,Information Systems,IFC EDBD/Aims and Scope,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437914000556,Information Systems,On-demand re-optimization of integration flows,,,[],Matthias Boehm,Matthias Boehm,,,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437914000556,Information Systems,On-demand re-optimization of integration flows,,,[],Dirk Habich,Dirk Habich,,,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437914000568,Information Systems,On the data complexity of relative information completeness,,,[],Yang Cao,Yang Cao,School of Informatics,School of Information,,United Kingdom
https://www.sciencedirect.com/science/article/pii/S0306437914000568,Information Systems,On the data complexity of relative information completeness,,,[],Ting Deng,Ting Deng,School of Computer Science and Engineering,School of Computer Science and Engineering,,China
https://www.sciencedirect.com/science/article/pii/S0306437914000568,Information Systems,On the data complexity of relative information completeness,,,[],Wenfei Fan,Wenfei Fan,School of Informatics,School of Information,,United Kingdom
https://www.sciencedirect.com/science/article/pii/S0306437914000568,Information Systems,On the data complexity of relative information completeness,,,[],Floris Geerts,Floris Geerts,University of Antwerp,University of Antwerp,,Belgium
https://www.sciencedirect.com/science/article/pii/S0306437913001294,Information Systems,Editorial,,,[],Gonzalo Navarro,Gonzalo Navarro,University of Chile,University of Chile,,Chile
https://www.sciencedirect.com/science/article/pii/S0306437913000793,Information Systems,Analyzing and dynamically indexing the query set,,,[],Juan Manuel Barrios,Juan Manuel Barrios,,,,Chile
https://www.sciencedirect.com/science/article/pii/S0306437913000793,Information Systems,Analyzing and dynamically indexing the query set,,,[],Benjamin Bustos,Benjamin Bustos,University of Chile,University of Chile,,Chile
https://www.sciencedirect.com/science/article/pii/S0306437913000793,Information Systems,Analyzing and dynamically indexing the query set,,,[],Tomáš Skopal,Tomáš Skopal,Faculty of Mathematics and Physics,Faculty of Mathematics and Physics,,Czech Republic
https://www.sciencedirect.com/science/article/pii/S030643791300104X,Information Systems,Static-to-dynamic transformation for metric indexing structures (extended version),,,[],Bilegsaikhan Naidan,Bilegsaikhan Naidan,Norwegian University of Science and Technology,Norwegian University of Science and Technology,,Norway
https://www.sciencedirect.com/science/article/pii/S030643791300104X,Information Systems,Static-to-dynamic transformation for metric indexing structures (extended version),,,[],Magnus Lie Hetland,Magnus Lie Hetland,Norwegian University of Science and Technology,Norwegian University of Science and Technology,,Norway
https://www.sciencedirect.com/science/article/pii/S0306437913001300,Information Systems,Approximate nearest neighbor algorithm based on navigable small world graphs,,,[],Yury Malkov,Yury Malkov,The Institute of Applied Physics of the Russian Academy of Sciences,The Institute of Applied Physics of the Russian Academy of Sciences,,Russia
https://www.sciencedirect.com/science/article/pii/S0306437913001300,Information Systems,Approximate nearest neighbor algorithm based on navigable small world graphs,,,[],Alexander Ponomarenko,Alexander Ponomarenko,,,,Russia
https://www.sciencedirect.com/science/article/pii/S0306437913001300,Information Systems,Approximate nearest neighbor algorithm based on navigable small world graphs,,,[],Andrey Logvinov,Andrey Logvinov,,,,Russia
https://www.sciencedirect.com/science/article/pii/S0306437913001300,Information Systems,Approximate nearest neighbor algorithm based on navigable small world graphs,,,[],Vladimir Krylov,Vladimir Krylov,,,,Russia
https://www.sciencedirect.com/science/article/pii/S030643791400060X,Information Systems,Aims and Scope,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437914000386,Information Systems,Continuous visible k nearest neighbor query on moving objects,,,[],Yanqiu Wang,Yanqiu Wang,Northeastern University,Northeastern University,,China
https://www.sciencedirect.com/science/article/pii/S0306437914000386,Information Systems,Continuous visible k nearest neighbor query on moving objects,,,[],Rui Zhang,Rui Zhang,University of Melbourne,The University of Melbourne,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437914000386,Information Systems,Continuous visible k nearest neighbor query on moving objects,,,[],Chuanfei Xu,Chuanfei Xu,Northeastern University,Northeastern University,,China
https://www.sciencedirect.com/science/article/pii/S0306437914000386,Information Systems,Continuous visible k nearest neighbor query on moving objects,,,[],Jianzhong Qi,Jianzhong Qi,University of Melbourne,The University of Melbourne,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437914000386,Information Systems,Continuous visible k nearest neighbor query on moving objects,,,[],Yu Gu,Yu Gu,Northeastern University,Northeastern University,,China
https://www.sciencedirect.com/science/article/pii/S0306437914000386,Information Systems,Continuous visible k nearest neighbor query on moving objects,,,[],Ge Yu,Ge Yu,Northeastern University,Northeastern University,,China
https://www.sciencedirect.com/science/article/pii/S0306437914000404,Information Systems,Outlier detection in audit logs for application systems,,,[],H.D. Kuna,H.D. Kuna,Computer Science Department. School of Sciences,Computer Science Department. School of Sciences,,Argentina
https://www.sciencedirect.com/science/article/pii/S0306437914000404,Information Systems,Outlier detection in audit logs for application systems,,,[],R. García-Martinez,R. García-Martinez,National University of Lanús,National University of Lanús,,Argentina
https://www.sciencedirect.com/science/article/pii/S030643791400043X,Information Systems,Managing heterogeneous datasets,,,[],Mark Scott,Mark Scott,Faculty of Engineering and the Environment,Faculty of Engineering and the Environment,,United Kingdom
https://www.sciencedirect.com/science/article/pii/S0306437914000416,Information Systems,Data preparation for KDD through automatic reasoning based on description logic,,,[],Juan A. Lara,Juan A. Lara,,,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437914000416,Information Systems,Data preparation for KDD through automatic reasoning based on description logic,,,[],David Lizcano,David Lizcano,,,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437914000416,Information Systems,Data preparation for KDD through automatic reasoning based on description logic,,,[],Ma. Aurora Martínez,Ma. Aurora Martínez,,,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437914000416,Information Systems,Data preparation for KDD through automatic reasoning based on description logic,,,[],Juan Pazos,Juan Pazos,School of Computer Science,and School of Computer Science,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437914000428,Information Systems,Direct neighbor search,,,[],Jilian Zhang,Jilian Zhang,School of Information Systems,School of Information Systems,,Singapore
https://www.sciencedirect.com/science/article/pii/S0306437914000428,Information Systems,Direct neighbor search,,,[],Kyriakos Mouratidis,Kyriakos Mouratidis,School of Information Systems,School of Information Systems,,Singapore
https://www.sciencedirect.com/science/article/pii/S0306437914000428,Information Systems,Direct neighbor search,,,[],HweeHwa Pang,Hweehwa Pang,School of Information Systems,School of Information Systems,,Singapore
https://www.sciencedirect.com/science/article/pii/S030643791400026X,Information Systems,Editorial,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437914000222,Information Systems,A requirement-driven approach to the design and evolution of data warehouses,,,[],Petar Jovanovic,Petar Jovanovic,,,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437914000222,Information Systems,A requirement-driven approach to the design and evolution of data warehouses,,,[],Oscar Romero,Oscar Romero,,,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437914000222,Information Systems,A requirement-driven approach to the design and evolution of data warehouses,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437914000222,Information Systems,A requirement-driven approach to the design and evolution of data warehouses,,,[],Alberto Abelló,Alberto Abelló,,,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437914000222,Information Systems,A requirement-driven approach to the design and evolution of data warehouses,,,[],Daria Mayorova,Daria Mayorova,,,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437913001270,Information Systems,Discovering OLAP dimensions in semi-structured data,,,[],Svetlana Mansmann,Svetlana Mansmann,University of Konstanz,University of Konstanz,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437913001270,Information Systems,Discovering OLAP dimensions in semi-structured data,,,[],Nafees Ur Rehman,Nafees Ur Rehman,University of Konstanz,University of Konstanz,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437913001270,Information Systems,Discovering OLAP dimensions in semi-structured data,,,[],Andreas Weiler,Andreas Weiler,University of Konstanz,University of Konstanz,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437913001270,Information Systems,Discovering OLAP dimensions in semi-structured data,,,[],Marc H. Scholl,Marc H. Scholl,University of Konstanz,University of Konstanz,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437914000234,Information Systems,Parallel online spatial and temporal aggregations on multi-core CPUs and many-core GPUs,,,[],Jianting Zhang,Jianting Zhang,the City College of New York,the City College of New York,,USA
https://www.sciencedirect.com/science/article/pii/S0306437914000234,Information Systems,Parallel online spatial and temporal aggregations on multi-core CPUs and many-core GPUs,,,[],Simin You,Simin You,,,,USA
https://www.sciencedirect.com/science/article/pii/S0306437914000234,Information Systems,Parallel online spatial and temporal aggregations on multi-core CPUs and many-core GPUs,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437914000477,Information Systems,IFC EDBD/Aims and Scope,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437914000258,Information Systems,On indexing metric spaces using cut-regions☆,,,[],Jakub Lokoč,Jakub Lokoč,Charles University in Prague,Charles University in Prague,,Czech Republic
https://www.sciencedirect.com/science/article/pii/S0306437914000258,Information Systems,On indexing metric spaces using cut-regions☆,,,[],Juraj Moško,Juraj Moško,Charles University in Prague,Charles University in Prague,,Czech Republic
https://www.sciencedirect.com/science/article/pii/S0306437914000258,Information Systems,On indexing metric spaces using cut-regions☆,,,[],Přemysl Čech,Přemysl Čech,Charles University in Prague,Charles University in Prague,,Czech Republic
https://www.sciencedirect.com/science/article/pii/S0306437914000258,Information Systems,On indexing metric spaces using cut-regions☆,,,[],Tomáš Skopal,Tomáš Skopal,Charles University in Prague,Charles University in Prague,,Czech Republic
https://www.sciencedirect.com/science/article/pii/S0306437914000271,Information Systems,Two decades of Web application testing—A survey of recent advances,,,[],Yuan-Fang Li,Yuan-Fang Li,Clayton School of Information Technology,Clayton School of Information Technology,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437914000271,Information Systems,Two decades of Web application testing—A survey of recent advances,,,[],Paramjit K. Das,Paramjit K. Das,Clayton School of Information Technology,Clayton School of Information Technology,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437914000271,Information Systems,Two decades of Web application testing—A survey of recent advances,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437914000398,Information Systems,k-Nearest neighbor searching in hybrid spaces,,,[],Dashiell Kolbe,Dashiell Kolbe,Michigan State University,Michigan State University,,United States
https://www.sciencedirect.com/science/article/pii/S0306437914000398,Information Systems,k-Nearest neighbor searching in hybrid spaces,,,[],Qiang Zhu,Qiang Zhu,University of Michigan - Dearborn,University of Michigan - Dearborn,,United States
https://www.sciencedirect.com/science/article/pii/S0306437914000398,Information Systems,k-Nearest neighbor searching in hybrid spaces,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437913000720,Information Systems,Preface,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437913000720,Information Systems,Preface,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437913000768,Information Systems,On modeling context-aware social collaboration processes☆,,,"['Process modeling', 'Social context', 'Collaboration', 'Visual language']",Vitaliy Liptchinsky,Vitaliy Liptchinsky,Vienna University of Technology,Vienna University of Technology,,Austria
https://www.sciencedirect.com/science/article/pii/S0306437913000768,Information Systems,On modeling context-aware social collaboration processes☆,,,"['Process modeling', 'Social context', 'Collaboration', 'Visual language']",Roman Khazankin,Roman Khazankin,Vienna University of Technology,Vienna University of Technology,,Austria
https://www.sciencedirect.com/science/article/pii/S0306437913000768,Information Systems,On modeling context-aware social collaboration processes☆,,,"['Process modeling', 'Social context', 'Collaboration', 'Visual language']",Benjamin Satzger,Benjamin Satzger,Vienna University of Technology,Vienna University of Technology,,Austria
https://www.sciencedirect.com/science/article/pii/S0306437913000756,Information Systems,Validation of user intentions in process orchestration and choreography,,,[],Gerd Gröner,Gerd Gröner,WeST Institute,WeST Institute,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437913000756,Information Systems,Validation of user intentions in process orchestration and choreography,,,[],Mohsen Asadi,Mohsen Asadi,Simon Fraser University,Simon Fraser University,,Canada
https://www.sciencedirect.com/science/article/pii/S0306437913000756,Information Systems,Validation of user intentions in process orchestration and choreography,,,[],Bardia Mohabbati,Bardia Mohabbati,Simon Fraser University,Simon Fraser University,,Canada
https://www.sciencedirect.com/science/article/pii/S0306437913000756,Information Systems,Validation of user intentions in process orchestration and choreography,,,[],Dragan Gašević,Dragan Gašević,Athabasca University,Athabasca University,,Canada
https://www.sciencedirect.com/science/article/pii/S0306437913000756,Information Systems,Validation of user intentions in process orchestration and choreography,,,[],Marko Bošković,Marko Bošković,,,,Austria
https://www.sciencedirect.com/science/article/pii/S0306437913000756,Information Systems,Validation of user intentions in process orchestration and choreography,,,[],Fernando Silva Parreiras,Fernando Silva Parreiras,FUMEC University,FUMEC University,,Brazil
https://www.sciencedirect.com/science/article/pii/S030643791300077X,Information Systems,Agile requirements engineering via paraconsistent reasoning☆,,,[],Neil A. Ernst,Neil A. Ernst,University of British Columbia,The University of British Columbia,,Canada
https://www.sciencedirect.com/science/article/pii/S030643791300077X,Information Systems,Agile requirements engineering via paraconsistent reasoning☆,,,[],Alexander Borgida,Alexander Borgida,Rutgers University,Rutgers University,,United States
https://www.sciencedirect.com/science/article/pii/S030643791300077X,Information Systems,Agile requirements engineering via paraconsistent reasoning☆,,,[],Ivan J. Jureta,Ivan J. Jureta,University of Namur,University of Namur,,Belgium
https://www.sciencedirect.com/science/article/pii/S030643791300077X,Information Systems,Agile requirements engineering via paraconsistent reasoning☆,,,[],John Mylopoulos,John Mylopoulos,University of Trento,University of Trento,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437913000719,Information Systems,Uniform access to NoSQL systems,,,[],Paolo Atzeni,Paolo Atzeni,,,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437913000719,Information Systems,Uniform access to NoSQL systems,,,[],Francesca Bugiotti,Francesca Bugiotti,,,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437913000719,Information Systems,Uniform access to NoSQL systems,,,[],Luca Rossi,Luca Rossi,,,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437914000301,Information Systems,IFC EDBD/Aims and Scope,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437913001488,Information Systems,Target-driven merging of taxonomies with Atom,,,[],Salvatore Raunich,Salvatore Raunich,University of Leipzig,University of Leipzig,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437913001488,Information Systems,Target-driven merging of taxonomies with Atom,,,[],Erhard Rahm,Erhard Rahm,University of Leipzig,University of Leipzig,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437913001634,Information Systems,DBCURE-MR: An efficient density-based clustering algorithm for large data using MapReduce,,,[],Younghoon Kim,Younghoon Kim,School of Electrical and Computer Engineering,School of Electrical and Computer Engineering,,Republic of Korea
https://www.sciencedirect.com/science/article/pii/S0306437913001634,Information Systems,DBCURE-MR: An efficient density-based clustering algorithm for large data using MapReduce,,,[],Kyuseok Shim,Kyuseok Shim,School of Electrical and Computer Engineering,School of Electrical and Computer Engineering,,Republic of Korea
https://www.sciencedirect.com/science/article/pii/S0306437913001634,Information Systems,DBCURE-MR: An efficient density-based clustering algorithm for large data using MapReduce,,,[],Min-Soeng Kim,Min-Soeng Kim,,,,Republic of Korea
https://www.sciencedirect.com/science/article/pii/S0306437913001634,Information Systems,DBCURE-MR: An efficient density-based clustering algorithm for large data using MapReduce,,,[],June Sup Lee,June Sup Lee,,,,Republic of Korea
https://www.sciencedirect.com/science/article/pii/S0306437913001658,Information Systems,A framework for user driven data management,,,[],Mark Scott,Mark Scott,Faculty of Engineering and the Environment,Faculty of Engineering and the Environment,,United Kingdom
https://www.sciencedirect.com/science/article/pii/S0306437913001658,Information Systems,A framework for user driven data management,,,[],Tim Austin,Tim Austin,Institute for Energy and Transport,Institute for Energy and Transport,,The Netherlands
https://www.sciencedirect.com/science/article/pii/S0306437913001658,Information Systems,A framework for user driven data management,,,[],Steven J. Johnston,Steven J. Johnston,Faculty of Engineering and the Environment,Faculty of Engineering and the Environment,,United Kingdom
https://www.sciencedirect.com/science/article/pii/S0306437913001658,Information Systems,A framework for user driven data management,,,[],Kenji Takeda,Kenji Takeda,Faculty of Engineering and the Environment,Faculty of Engineering and the Environment,,United Kingdom
https://www.sciencedirect.com/science/article/pii/S0306437913001646,Information Systems,,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S030643791300166X,Information Systems,The efficient management of Park resources: Natural and cultural data in the Alpi Marittime Park area,,,[],Emanuela Gasca,Emanuela Gasca,Higher Institute on Territorial Systems for Innovation (SiTI),Higher Institute on Territorial Systems for Innovation (SiTI),,Italy
https://www.sciencedirect.com/science/article/pii/S030643791300166X,Information Systems,The efficient management of Park resources: Natural and cultural data in the Alpi Marittime Park area,,,[],Cristina Monaco,Cristina Monaco,Higher Institute on Territorial Systems for Innovation (SiTI),Higher Institute on Territorial Systems for Innovation (SiTI),,Italy
